Started in hybrid online/batch training mode.
Sequences will be shuffled within and across mini-batches during training.
The trained network will be written to 'savedNetwork.jsn'.
WARNING: The output file 'savedNetwork.jsn' already exists. It will be overwritten!
Validation error will be calculated every 1 epochs.
Test error will be calculated every 10 epochs.
Training will be stopped after 100 epochs or if there is no new lowest validation error within 20 epochs.
Autosave on BEST VALIDATION ERROR enabled.
WARNING: CUDA option not set. Computations will be performed on the CPU!
Uniform distribution with range [-0.1, 0.1]. Random seed: 1136983177

Reading network from 'D:\CurrenntRepo\CurrenntVS\CURRENNT\ArabicDiacritizationExample\mynn2-.best.jsn'... done.

Loading training set 'D:\CurrenntRepo\CurrenntVS\CURRENNT\ArabicDiacritizationExample\trainingNCFile_1.nc' ...
using cache file: C:\Users\MOHAME~1\AppData\Local\Temp\f092-c83c-f008-6e46
... done.
Loaded fraction:  100%
Sequences:        3566
Sequence lengths: 2..551
Total timesteps:  231600

Loading validation set 'D:\CurrenntRepo\CurrenntVS\CURRENNT\ArabicDiacritizationExample\validationNCFile.nc' ...
using cache file: C:\Users\MOHAME~1\AppData\Local\Temp\727b-2279-a501-b050
... done.
Loaded fraction:  100%
Sequences:        1024
Sequence lengths: 2..294
Total timesteps:  49630

Loading test set 'D:\CurrenntRepo\CurrenntVS\CURRENNT\ArabicDiacritizationExample\testingNCFile.nc' ...
using cache file: C:\Users\MOHAME~1\AppData\Local\Temp\131e-0a64-b36b-78e6
... done.
Loaded fraction:  100%
Sequences:        1646
Sequence lengths: 5..329
Total timesteps:  49479

Creating the neural network... done.
Layers:
(0) input [size: 36]
(1) blstm [size: 250, bias: 1.0, weights: 162750]
(2) softmax [size: 14, bias: 1.0, weights: 3514]
(3) multiclass_classification [size: 14]
Total weights: 166264


Creating the optimizer... done.
Optimizer type: Steepest descent with momentum
Max training epochs:       100
Max epochs until new best: 20
Validation error every:    1
Test error every:          10
Learning rate:             1e-05
Momentum:                  0.9

Starting training...

 Epoch | Duration |  Training error  | Validation error |    Test error    | New best
    43 |    173.1 | 11.30%    22.493 | 13.77%    20.592 |                  |  no
    44 |    172.5 | 11.28%    22.406 | 13.71%    20.489 |                  |  no
    45 |    172.2 | 11.24%    22.387 | 13.71%    20.438 |                  |  yes
    46 |    175.3 | 11.24%    22.326 | 13.62%    20.358 |                  |  yes
    47 |    175.3 | 11.19%    22.275 | 13.81%    20.525 |                  |  no
    48 |    172.6 | 11.20%    22.217 | 13.61%    20.391 |                  |  no
    49 |    170.2 | 11.17%    22.170 | 13.50%    20.376 |                  |  no
    50 |    182.0 | 11.09%    22.097 | 13.70%    20.359 | 17.83%    16.441 |  no
    51 |    169.9 | 11.04%    22.038 | 13.62%    20.305 |                  |  yes
    52 |    174.9 | 11.04%    22.020 | 13.36%    20.093 |                  |  yes
    53 |    175.3 | 10.97%    21.938 | 13.36%    20.125 |                  |  no
    54 |    176.6 | 10.98%    21.879 | 13.58%    20.338 |                  |  no
    55 |    190.1 | 10.97%    21.835 | 13.64%    20.451 |                  |  no
    56 |    173.7 | 10.90%    21.767 | 13.45%    20.226 |                  |  no
    57 |    181.7 | 10.90%    21.733 | 13.47%    20.302 |                  |  no
    58 |    172.4 | 10.84%    21.684 | 13.44%    20.164 |                  |  no
    59 |    173.4 | 10.83%    21.624 | 13.95%    20.876 |                  |  no
    60 |    184.9 | 10.79%    21.580 | 13.44%    20.181 | 17.67%    16.452 |  no
    61 |    172.8 | 10.74%    21.505 | 13.36%    20.075 |                  |  yes
    62 |    179.2 | 10.77%    21.464 | 13.32%    20.078 |                  |  no
    63 |    185.8 | 10.77%    21.439 | 13.49%    20.255 |                  |  no
    64 |    186.0 | 10.72%    21.353 | 13.49%    20.220 |                  |  no
    65 |    186.1 | 10.66%    21.310 | 13.53%    20.292 |                  |  no
    66 |    175.0 | 10.68%    21.282 | 13.76%    20.471 |                  |  no
    67 |    176.1 | 10.65%    21.231 | 13.29%    19.990 |                  |  yes
    68 |    180.4 | 10.62%    21.180 | 13.34%    20.072 |                  |  no
    69 |    172.3 | 10.53%    21.118 | 13.38%    20.187 |                  |  no
    70 |    185.4 | 10.51%    21.072 | 13.33%    20.016 | 17.66%    16.382 |  no
    71 |    171.7 | 10.48%    21.017 | 13.20%    19.972 |                  |  yes
    72 |    175.1 | 10.46%    20.969 | 13.47%    20.177 |                  |  no
    73 |    172.7 | 10.46%    20.901 | 13.28%    20.041 |                  |  no
    74 |    169.8 | 10.40%    20.879 | 13.44%    20.189 |                  |  no
    75 |    170.3 | 10.37%    20.855 | 13.21%    20.038 |                  |  no
    76 |    170.2 | 10.38%    20.786 | 13.36%    19.992 |                  |  no
    77 |    172.1 | 10.38%    20.716 | 13.05%    19.843 |                  |  yes
    78 |    174.9 | 10.31%    20.671 | 13.26%    20.087 |                  |  no
    79 |    171.7 | 10.27%    20.613 | 13.53%    20.077 |                  |  no
    80 |    184.2 | 10.25%    20.584 | 13.19%    19.886 | 17.43%    16.331 |  no
    81 |    172.0 | 10.27%    20.543 | 13.36%    20.027 |                  |  no
    82 |    172.2 | 10.15%    20.486 | 13.30%    20.155 |                  |  no
    83 |    171.9 | 10.18%    20.453 | 13.21%    19.919 |                  |  no
    84 |    171.5 | 10.13%    20.405 | 13.32%    20.053 |                  |  no
    85 |    171.6 | 10.17%    20.370 | 13.22%    19.886 |                  |  no
    86 |    171.7 | 10.10%    20.311 | 13.28%    20.011 |                  |  no
    87 |    172.2 | 10.06%    20.258 | 13.10%    19.807 |                  |  yes
    88 |    174.4 | 10.04%    20.195 | 13.23%    19.964 |                  |  no
    89 |    171.6 | 10.02%    20.170 | 13.24%    20.059 |                  |  no
    90 |    183.9 | 10.04%    20.121 | 13.14%    19.920 | 17.61%    16.432 |  no
    91 |    171.3 |  9.99%    20.078 | 13.20%    19.814 |                  |  no
    92 |    172.1 |  9.93%    20.029 | 13.27%    20.140 |                  |  no
    93 |    169.9 |  9.92%    19.976 | 13.19%    19.836 |                  |  no
    94 |    170.4 |  9.93%    19.959 | 13.43%    20.057 |                  |  no
    95 |    169.6 |  9.85%    19.916 | 13.22%    20.036 |                  |  no
    96 |    169.9 |  9.86%    19.838 | 13.20%    19.970 |                  |  no
    97 |    170.4 |  9.84%    19.841 | 13.00%    19.728 |                  |  yes
    98 |    173.7 |  9.79%    19.758 | 13.11%    19.824 |                  |  no
    99 |    170.0 |  9.74%    19.717 | 13.24%    19.964 |                  |  no
   100 |    181.5 |  9.78%    19.667 | 13.24%    20.013 | 17.69%    16.614 |  no

Maximum number of training epochs reached. Training stopped.
Lowest validation error: 19.727568

Storing the trained network in 'savedNetwork.jsn'... done.
Removing cache file(s) ...
FAILED: boost::filesystem::remove: The process cannot access the file because it is being used by another process: "C:\Users\MOHAME~1\AppData\Local\Temp\f092-c83c-f008-6e46"
